latitude,longitude,flooded_2018,flooded_2019,flooded_2021,flood_history_count,risk,ksdma_zone,elevation,slope,river_distance,drainage_density,annual_rainfall_mm,extreme_rain_events
8.871312588322336,77.49271882692847,1,1,1,3,High,3,50.0,0.0,4.66,0.0,1427.2,3
10.092123059440766,75.30352447952919,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2848.0,5
8.20835590864213,75.42030546646473,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2314.7,2
9.542354105559616,75.38616948566819,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2662.4,5
10.877250617761227,75.16698055634302,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,3083.7,2
9.045585753441522,76.50457201439698,0,0,0,0,Low,3,50.0,0.0,0.358,0.09,2928.2,1
8.579360120983491,76.71747273673331,1,0,0,1,Medium,3,50.0,0.0,9.424,0.0,2133.9,1
10.464923902350368,77.05793422941461,1,1,1,3,High,3,50.0,0.0,1.466,0.0,1396.2,0
9.772322818294215,76.23687405972937,1,0,0,1,Medium,3,50.0,0.0,4.837,0.0,3301.2,5
10.02654604370004,75.25591376947085,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2848.0,5
9.27645278146024,76.26921340995767,0,0,0,0,Low,3,50.0,0.0,12.993,0.0,2825.2,0
11.064100196858089,75.67542700715467,0,0,1,1,Medium,3,50.0,0.0,17.645,0.0,3583.3,8
12.56338840605357,75.78142821068077,0,0,0,0,Low,3,50.0,0.0,1.108,0.0,2662.0,2
10.880843878897704,76.18836503438692,1,1,1,3,High,3,50.0,0.0,1.008,0.0,3238.4,2
11.936364337738144,75.94761653824288,0,0,0,0,Low,3,50.0,0.0,0.035,1.0,1997.8,0
10.57451836701295,76.09314361427025,1,1,1,3,High,3,50.0,0.0,0.161,0.81,3249.2,4
9.654643516074556,77.48283735880315,0,0,0,0,Low,3,50.0,0.0,0.366,0.3,1548.8,0
9.72650873880412,77.07769716566524,0,0,0,0,Low,3,50.0,0.0,0.047,0.9,3691.3,5
12.226520174508748,76.38868934274558,0,0,0,0,Low,3,50.0,0.0,4.465,0.0,1311.5,0
9.316876969245618,76.48840233928284,1,1,1,3,High,3,50.0,0.0,0.351,1.0,3059.4,0
11.021879378504469,76.20812797063755,0,0,1,1,Medium,3,50.0,0.0,0.828,0.17,3238.4,2
11.088354709529314,75.77693663426018,0,0,1,1,Medium,3,50.0,0.0,6.643,0.0,3583.3,8
10.523314395818137,76.38599439689321,1,1,1,3,High,3,50.0,0.0,0.29,0.28,3441.7,3
10.758673000257447,76.24585721257057,1,1,1,3,High,3,50.0,0.0,0.141,0.77,3442.9,3
12.097162773595535,75.4786959599325,0,0,0,0,Low,3,50.0,0.0,0.867,0.09,3825.3,8
10.296040628935897,75.79939451636317,1,0,0,1,Medium,3,50.0,0.0,33.852,0.0,3032.3,6
9.72830536937236,76.45516467377041,1,1,1,3,High,3,50.0,0.0,0.162,0.52,4110.9,3
9.790289123976606,75.68081689885939,1,1,0,2,High,3,50.0,0.0,68.037,0.0,2925.3,6
9.30879213168854,75.58559547874272,0,1,0,1,Medium,3,50.0,0.0,10.0,0.0,2666.2,3
12.52386253355231,74.83729884707115,0,0,1,1,Medium,3,50.0,0.0,13.124,0.0,3186.9,2
8.454494296490878,75.80658103863612,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2483.3,3
11.861804169156224,76.56655576900124,0,0,0,0,Low,3,50.0,0.0,7.325,0.0,1437.1,0
8.902753623266518,75.29543964197211,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2522.9,4
9.601642914311508,76.44258825979274,1,1,1,3,High,3,50.0,0.0,0.289,1.0,3990.6,0
8.290102599497004,76.34197694797136,1,0,0,1,Medium,3,50.0,0.0,61.772,0.0,2344.4,2
9.641168786812765,75.59907020800452,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2777.4,7
8.74824339439796,75.69339331283706,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2550.9,1
9.228842071401903,76.64470919871964,1,1,1,3,High,3,50.0,0.0,0.014,1.0,3850.1,2
9.176739784922972,76.78754132889463,0,0,0,0,Low,3,50.0,0.0,0.037,1.0,3850.1,2
10.392160364336686,76.26023025711648,1,1,1,3,High,3,50.0,0.0,0.086,0.98,3533.7,5
11.721666984833575,75.910785611594,1,0,0,1,Medium,3,50.0,0.0,0.207,0.84,2666.4,3
10.181056272568595,76.03026154438189,0,1,0,1,Medium,3,50.0,0.0,13.856,0.0,3317.1,7
12.157349897631544,76.49918212269228,0,0,0,0,Low,3,50.0,0.0,3.108,0.0,1311.5,0
9.487556873228328,76.50906359081759,1,1,1,3,High,3,50.0,0.0,0.227,1.0,3990.6,0
11.685734373468796,75.60086683857276,0,0,0,0,Low,3,50.0,0.0,0.136,1.0,3726.9,5
11.123389005609976,76.13356780205562,0,0,0,0,Low,3,50.0,0.0,2.506,0.0,3238.4,2
8.635055668598902,75.66913880016584,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2550.9,1
9.325860122086812,77.08757863379056,0,0,0,0,Low,3,50.0,0.0,0.145,0.41,3849.9,2
11.97768684080764,74.90107923224365,0,0,1,1,Medium,3,50.0,0.0,31.671,0.0,3134.1,3
11.078473241404,75.37628801754288,0,0,1,1,Medium,3,50.0,0.0,46.83,0.0,3120.2,3
11.501579740224294,76.95103471060439,0,0,0,0,Low,3,50.0,0.0,6.429,0.0,1440.4,1
10.79640224219047,75.91258224216223,1,1,1,3,High,3,50.0,0.0,0.11,1.0,3094.8,3
9.771424503010095,74.83729884707115,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2548.2,3
9.394132083679896,76.41204554013268,1,1,1,3,High,3,50.0,0.0,0.155,1.0,3990.6,0
10.444262650815617,75.01247032747446,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2748.0,6
11.001218126969722,75.36101665771284,0,0,1,1,Medium,3,50.0,0.0,51.423,0.0,3083.7,2
9.175841469638854,75.92336202557166,0,0,0,0,Low,3,50.0,0.0,52.469,0.0,2695.8,0
9.93401956943573,75.88473446835452,1,1,0,2,High,3,50.0,0.0,37.314,0.0,3072.7,6
10.633807175764836,74.92533374491487,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2857.9,5
11.60039442147744,76.64470919871964,0,0,0,0,Low,3,50.0,0.0,1.424,0.0,1121.5,0
11.494393217951338,74.8480786304806,0,0,1,1,Medium,3,50.0,0.0,68.979,0.0,2837.3,3
10.243938342456964,76.69142159349386,1,1,1,3,High,3,50.0,0.0,0.264,0.55,4472.9,8
12.064823423367235,75.22177778867432,0,0,0,0,Low,3,50.0,0.0,0.086,0.56,3403.8,3
8.454494296490878,76.62764120832136,1,0,0,1,Medium,3,50.0,0.0,26.212,0.0,2133.9,1
10.742503325143298,75.910785611594,1,1,1,3,High,3,50.0,0.0,2.647,0.0,3094.8,3
8.427544837967291,75.95659969108408,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2412.3,1
10.725435334745027,75.90270077403692,1,1,1,3,High,3,50.0,0.0,3.705,0.0,3094.8,3
8.201169386369173,76.65818392798143,1,0,0,1,Medium,3,50.0,0.0,40.903,0.0,2119.5,0
10.578111628149426,76.09044866841789,1,1,1,3,High,3,50.0,0.0,0.003,0.82,3249.2,4
9.478573720387132,76.25933194183236,0,0,0,0,Low,3,50.0,0.0,6.579,0.0,2913.7,2
9.145298749978789,75.5936803162998,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2666.2,3
9.736390206929435,75.79130967880609,1,0,0,1,Medium,3,50.0,0.0,53.473,0.0,2925.3,6
9.83969646460318,74.81573928025229,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2548.2,3
8.95395759446133,75.65656238618816,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2524.8,0
11.197050858907776,77.11452809231415,0,0,0,0,Low,3,50.0,0.0,3.359,0.0,1272.0,0
8.664700072974846,77.15674891066776,1,1,1,3,High,3,50.0,0.0,0.204,1.0,2443.8,4
11.836651341200875,76.8863560101478,0,0,0,0,Low,3,50.0,0.0,1.229,0.0,1434.2,0
11.462053867723036,77.37414120942469,1,0,0,1,Medium,3,50.0,0.0,0.042,1.0,1107.9,0
9.966358919664032,76.3761129287679,0,0,0,0,Low,3,50.0,0.0,0.669,0.68,4204.6,4
10.579009943433546,76.49828380740816,0,0,0,0,Low,3,50.0,0.0,0.33,1.0,3441.7,3
11.870787321997415,75.86856479324037,1,0,0,1,Medium,3,50.0,0.0,0.119,1.0,4609.6,11
10.85209778980588,75.58739210931095,0,0,0,0,Low,3,50.0,0.0,33.14,0.0,3024.5,5
12.734068310036278,77.36605637186761,0,0,1,1,Medium,3,50.0,0.0,3.938,0.0,1196.3,0
9.55493051953729,77.00583194293569,0,0,0,0,Low,3,50.0,0.0,0.024,0.67,3942.8,4
8.689852900930191,76.80101605815643,0,0,0,0,Low,3,50.0,0.0,0.122,1.0,2695.8,1
8.24518683529103,76.47402929473692,1,0,0,1,Medium,3,50.0,0.0,54.02,0.0,2171.5,1
9.830713311761984,75.75807201329367,1,1,0,2,High,3,50.0,0.0,53.543,0.0,2925.3,6
9.662728353631634,76.43989331394039,1,1,1,3,High,3,50.0,0.0,0.023,1.0,4110.9,3
10.390363733768446,76.19375492609164,1,1,1,3,High,3,50.0,0.0,0.064,1.0,3533.7,5
11.38030717686816,75.18584517730953,0,0,1,1,Medium,3,50.0,0.0,48.455,0.0,3278.7,3
10.471212109339202,75.54517129095734,0,0,0,0,Low,3,50.0,0.0,50.763,0.0,2948.9,5
11.62285230358043,77.41546371249419,1,0,0,1,Medium,3,50.0,0.0,0.567,0.01,1076.0,0
9.732796945792956,76.63662436116256,0,0,0,0,Low,3,50.0,0.0,0.455,1.0,4449.6,4
10.568230160024113,76.10122845182732,1,1,1,3,High,3,50.0,0.0,0.431,0.69,3249.2,4
8.905448569118878,76.57014903013771,1,1,1,3,High,3,50.0,0.0,0.69,0.13,2928.2,1
11.52673256817964,76.23597574444526,0,0,0,0,Low,3,50.0,0.0,0.179,1.0,2811.9,2
11.334493097378065,76.56116587729652,1,1,0,2,High,3,50.0,0.0,0.928,0.19,3764.9,20
8.39610380302311,75.10769174759113,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2331.2,4
8.558698869448742,75.30891437123391,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2396.7,5
9.373470832145149,76.42013037768976,1,1,1,3,High,3,50.0,0.0,0.265,0.67,3059.4,0
10.426296345133228,74.86873988201535,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2752.4,6
11.757599596198355,77.4253451806195,0,0,0,0,Low,3,50.0,0.0,0.066,0.2,1496.1,0
8.540732563766351,76.81089752628175,1,0,0,1,Medium,3,50.0,0.0,5.039,0.0,2133.9,1
9.057263852135076,76.61865805548017,0,0,0,0,Low,3,50.0,0.0,0.01,1.0,2928.2,1
9.80286553795428,75.36640654941756,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2784.0,6
10.035529196541235,75.82993723602323,1,1,0,2,High,3,50.0,0.0,39.688,0.0,3153.2,7
8.963839062586647,76.43001184581507,0,0,0,0,Low,3,50.0,0.0,10.794,0.0,2928.2,1
9.978935333641704,77.08398537265408,0,1,0,1,Medium,3,50.0,0.0,0.32,1.0,3381.2,7
8.343103201260057,75.78322484124901,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2422.4,3
10.10110621228196,77.34988669675346,1,0,0,1,Medium,3,50.0,0.0,0.596,0.25,2496.1,1
11.351561087776334,75.3223891004957,0,0,1,1,Medium,3,50.0,0.0,35.638,0.0,3304.5,2
10.912284913841887,75.69788488925767,0,0,1,1,Medium,3,50.0,0.0,20.226,0.0,3583.3,8
12.235503327349944,76.27101004052592,0,0,0,0,Low,3,50.0,0.0,0.521,0.49,1309.0,0
11.86809237614506,77.2232242416926,1,0,0,1,Medium,3,50.0,0.0,7.722,0.0,1196.2,0
9.96995218080051,76.1641105217157,0,0,0,0,Low,3,50.0,0.0,6.496,0.0,3274.0,4
10.9266579583878,77.1486640731107,0,0,0,0,Low,3,50.0,0.0,1.744,0.0,927.1,0
8.491325223139778,75.82903892073911,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2483.3,3
9.91335831790098,75.3313722533369,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2848.0,5
9.7624413501689,75.8559883792627,1,1,0,2,High,3,50.0,0.0,45.995,0.0,2925.3,6
11.252746406523189,76.51175853666994,0,0,0,0,Low,3,50.0,0.0,0.534,0.59,3764.9,20
10.149615237624417,75.19662496071896,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2942.9,8
8.93958454991542,75.90090414346868,1,1,0,2,High,3,50.0,0.0,67.12,0.0,2652.3,0
10.667044841277258,75.04840293883925,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2857.9,5
8.952160963893093,75.67812195300704,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2524.8,0
9.33125001379153,77.32922544521871,1,0,0,1,Medium,3,50.0,0.0,0.764,0.21,2181.9,0
9.943901037561044,74.83370558593468,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2547.8,6
9.342029797200963,76.85401665991948,0,0,0,0,Low,3,50.0,0.0,0.171,1.0,3850.1,2
8.482342070298582,76.61596310962781,1,0,0,1,Medium,3,50.0,0.0,24.915,0.0,2224.3,0
9.635778895108048,75.12116647685293,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2625.9,4
10.202615839387466,75.7688517967031,1,1,0,2,High,3,50.0,0.0,40.626,0.0,3032.3,6
10.834131484123487,74.83280727065056,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2822.5,6
11.542902243293792,75.57122243419681,0,0,0,0,Low,3,50.0,0.0,3.169,0.0,3278.6,1
9.478573720387132,75.8191574526138,1,0,0,1,Medium,3,50.0,0.0,54.014,0.0,2800.3,5
11.4144431576647,77.36964963300409,0,0,0,0,Low,3,50.0,0.0,0.305,0.17,1107.9,0
11.401866743687028,76.11110991995264,1,1,0,2,High,3,50.0,0.0,0.148,0.12,4735.0,17
8.532647726209277,77.26095348362563,0,0,0,0,Low,3,50.0,0.0,0.063,0.43,2940.9,4
9.452522577147665,76.17309367455688,1,0,0,1,Medium,3,50.0,0.0,16.429,0.0,2913.7,2
9.95198587511812,75.72663097834949,1,1,0,2,High,3,50.0,0.0,53.268,0.0,3153.2,7
9.399521975384614,76.50906359081759,1,1,1,3,High,3,50.0,0.0,0.016,1.0,3990.6,0
8.811125464286327,75.66105396260876,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2550.9,1
10.393058679620804,76.25124710427528,1,1,1,3,High,3,50.0,0.0,0.231,0.58,3533.7,5
11.553682026703228,76.00061714000594,1,0,0,1,Medium,3,50.0,0.0,0.27,0.47,4735.0,17
8.378137497340717,76.03385480551836,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2412.3,1
11.615665781307474,76.9375599813426,0,0,0,0,Low,3,50.0,0.0,4.052,0.0,1440.4,1
10.36700753638134,76.24316226671822,1,0,1,2,High,3,50.0,0.0,0.005,1.0,3694.0,6
11.613869150739234,76.11919475750972,1,0,0,1,Medium,3,50.0,0.0,0.634,0.19,4735.0,17
9.714830640110566,76.24406058200233,1,0,0,1,Medium,3,50.0,0.0,4.88,0.0,3301.2,5
12.555303568496493,76.32221401172073,1,0,0,1,Medium,3,50.0,0.0,0.156,0.59,1242.6,0
9.018636294917936,75.56942580362858,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2573.7,1
9.91066337204862,75.88742941420688,1,1,0,2,High,3,50.0,0.0,37.508,0.0,3072.7,6
8.492223538423897,76.7534053480981,1,0,0,1,Medium,3,50.0,0.0,13.206,0.0,2133.9,1
11.102727754075229,75.34394866731456,1,0,1,2,High,3,50.0,0.0,49.326,0.0,3083.7,2
9.05187396043036,77.18459668447547,1,1,1,3,High,3,50.0,0.0,1.194,0.0,1664.6,2
10.563738583603511,77.13159608271242,0,0,0,0,Low,3,50.0,0.0,2.081,0.0,1301.0,0
9.977138703073466,75.745495599316,1,1,0,2,High,3,50.0,0.0,50.563,0.0,3153.2,7
9.861256031422048,76.14255095489682,0,1,0,1,Medium,3,50.0,0.0,13.244,0.0,3301.2,5
10.078648330178972,75.73471581590655,1,1,1,3,High,3,50.0,0.0,48.12,0.0,3153.2,7
8.296390806485842,76.49019896985108,1,0,0,1,Medium,3,50.0,0.0,49.026,0.0,2171.5,1
8.484138700866822,75.64398597221049,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2483.3,3
10.649078535594867,76.83066046253238,1,1,1,3,High,3,50.0,0.0,0.297,1.0,2061.8,2
10.985048451855569,77.0893752643588,0,0,0,0,Low,3,50.0,0.0,1.496,0.0,1329.1,0
9.742678413918272,75.94132833125406,1,1,0,2,High,3,50.0,0.0,37.235,0.0,2955.4,3
8.434731360240248,75.84970017227386,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2483.3,3
10.415516561723791,74.84268873877588,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2752.4,6
9.672609821756948,75.84880185698974,1,1,0,2,High,3,50.0,0.0,48.284,0.0,2925.3,6
9.27555446617612,77.30047935612689,0,0,0,0,Low,3,50.0,0.0,1.404,0.0,2181.9,0
10.133445562510262,75.80208946221552,1,1,0,2,High,3,50.0,0.0,39.334,0.0,3032.3,6
11.345272880787498,74.94330005059726,0,0,1,1,Medium,3,50.0,0.0,73.788,0.0,2965.1,3
11.176389607373029,77.49900703391731,1,0,0,1,Medium,3,50.0,0.0,6.683,0.0,1246.6,0
9.458810784136505,76.40306238729148,1,1,1,3,High,3,50.0,0.0,0.176,0.93,3990.6,0
10.131648931942024,76.02576996796128,0,0,0,0,Low,3,50.0,0.0,15.824,0.0,3317.1,7
10.076851699610732,76.93935661191084,1,0,0,1,Medium,3,50.0,0.0,0.498,0.2,3381.2,7
9.823526789489028,76.98696732196917,1,1,0,2,High,3,50.0,0.0,0.365,0.12,3691.3,5
9.828916681193746,75.15350582708123,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2784.0,6
9.659135092495156,76.5369113646253,0,0,0,0,Low,3,50.0,0.0,0.806,0.55,4110.9,3
10.247531603593442,76.33568874098252,1,1,1,3,High,3,50.0,0.0,0.033,1.0,3694.0,6
9.333046644359769,75.85149680284209,0,0,0,0,Low,3,50.0,0.0,53.813,0.0,2602.7,1
10.493669991442191,77.41187045135771,1,0,0,1,Medium,3,50.0,0.0,3.495,0.0,925.8,0
11.009302964526796,75.58559547874272,0,0,1,1,Medium,3,50.0,0.0,29.092,0.0,3120.2,3
9.757051458464185,76.84503350707828,1,0,0,1,Medium,3,50.0,0.0,0.039,0.61,4449.6,4
12.426844482867402,74.8894011335501,0,0,0,0,Low,3,50.0,0.0,11.89,0.0,3603.0,3
10.651773481447227,75.91258224216223,0,1,0,1,Medium,3,50.0,0.0,6.035,0.0,3094.8,3
9.98971511705114,75.83532712772795,0,1,0,1,Medium,3,50.0,0.0,40.688,0.0,3153.2,7
12.116027394562048,77.34180185919638,1,0,0,1,Medium,3,50.0,0.0,0.799,0.25,1152.0,0
11.93995759887462,75.24243904020906,0,0,0,0,Low,3,50.0,0.0,5.342,0.0,3403.8,3
11.0416423147551,75.9530064299476,1,1,1,3,High,3,50.0,0.0,0.046,1.0,3606.8,3
12.548117046223537,75.41491557476002,0,0,0,0,Low,3,50.0,0.0,1.744,0.0,3491.9,2
11.448579138461245,76.8315587778165,1,0,0,1,Medium,3,50.0,0.0,1.48,0.0,1121.5,0
9.600744599027388,76.45516467377041,1,1,1,3,High,3,50.0,0.0,0.072,1.0,3990.6,0
11.437799355051808,76.59260691224071,1,1,1,3,High,3,50.0,0.0,0.065,0.15,2303.2,1
8.722192251158495,75.6906983669847,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2550.9,1
9.656440146642796,75.06097935281691,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2625.9,4
11.747718128073044,74.96665624798437,0,0,1,1,Medium,3,50.0,0.0,39.996,0.0,3176.9,2
11.347967826639856,76.99684879009449,0,0,0,0,Low,3,50.0,0.0,1.04,0.0,1272.0,0
8.492223538423897,76.81449078741822,1,0,0,1,Medium,3,50.0,0.0,7.976,0.0,2133.9,1
8.850651336787585,76.54499620218238,0,0,0,0,Low,3,50.0,0.0,4.991,0.0,2592.0,1
8.608106210075317,75.41311894419177,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2401.3,3
8.210152539210368,76.44618152092922,1,0,0,1,Medium,3,50.0,0.0,58.731,0.0,2171.5,1
11.000319811685602,75.73471581590655,1,0,1,2,High,3,50.0,0.0,13.425,0.0,3583.3,8
12.676576131852627,75.04301304713454,0,0,0,0,Low,3,50.0,0.0,0.13,0.44,3604.0,2
9.673508137041068,77.08578200322232,1,1,0,2,High,3,50.0,0.0,0.029,1.0,3691.3,5
9.57559177107204,75.66015564732464,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2800.3,5
9.905273480343904,76.99864542066273,0,0,0,0,Low,3,50.0,0.0,0.522,1.0,3381.2,7
11.399171797834668,76.55487767030769,1,1,1,3,High,3,50.0,0.0,0.195,0.05,2303.2,1
9.526184430445468,76.17489030512513,0,0,0,0,Low,3,50.0,0.0,14.644,0.0,2913.7,2
10.761367946109807,75.91797213386694,1,1,1,3,High,3,50.0,0.0,1.346,0.0,3094.8,3
8.441917882513204,75.48049259050073,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2401.3,3
8.616191047632391,75.70596972681474,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2483.3,3
10.949115840490787,76.33299379513016,0,0,0,0,Low,3,50.0,0.0,0.294,0.25,3238.4,2
11.220407056294883,75.57840895646976,1,0,1,2,High,3,50.0,0.0,21.008,0.0,3243.6,2
11.047032206459816,75.06816587508987,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2804.6,3
8.575766859847013,76.50816527553347,1,0,0,1,Medium,3,50.0,0.0,27.802,0.0,2224.3,0
12.10973918757321,76.31951906586836,1,1,1,3,High,3,50.0,0.0,0.685,0.13,1398.9,0
10.688604408096127,75.66195227789288,0,0,0,0,Low,3,50.0,0.0,29.385,0.0,3049.9,6
10.714655551335593,77.30586924783161,0,0,0,0,Low,3,50.0,0.0,1.424,0.0,982.3,0
12.455590571959226,76.48570739343049,1,1,1,3,High,3,50.0,0.0,1.03,0.0,1180.6,0
10.473008739907442,74.83729884707115,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2752.4,6
11.594106214488605,76.52433495064761,0,0,0,0,Low,3,50.0,0.0,4.421,0.0,2303.2,1
9.747169990338868,77.41726034306242,1,0,0,1,Medium,3,50.0,0.0,1.695,0.0,1548.8,0
10.729028595881504,75.88024289193392,1,1,1,3,High,3,50.0,0.0,6.102,0.0,3094.8,3
11.784549054721944,76.85760992105597,0,0,0,0,Low,3,50.0,0.0,3.82,0.0,1333.1,0
11.32281499868451,75.02235179559977,0,0,1,1,Medium,3,50.0,0.0,69.095,0.0,2965.1,3
9.85676445500145,75.85688669454682,1,1,0,2,High,3,50.0,0.0,42.36,0.0,2925.3,6
10.47750031632804,76.031159859666,1,1,1,3,High,3,50.0,0.0,2.62,0.0,3249.2,4
10.580806574001784,76.11021160466852,1,1,1,3,High,3,50.0,0.0,0.264,1.0,3249.2,4
8.723988881726733,76.54319957161412,1,0,0,1,Medium,3,50.0,0.0,15.148,0.0,2592.0,1
8.987195259973753,77.10015504776824,1,0,0,1,Medium,3,50.0,0.0,0.255,1.0,3215.4,1
10.77663930593984,75.9161755032987,0,1,1,2,High,3,50.0,0.0,0.923,0.16,3094.8,3
9.280944357880838,75.9988205094377,0,0,0,0,Low,3,50.0,0.0,40.223,0.0,2695.8,0
11.250051460670829,76.22519596103582,0,0,0,0,Low,3,50.0,0.0,0.445,1.0,3651.6,6
10.428092975701466,76.20273807893284,1,1,1,3,High,3,50.0,0.0,0.245,0.57,3533.7,5
10.561043637751157,75.85329343341034,0,1,0,1,Medium,3,50.0,0.0,15.856,0.0,3155.9,5
10.379583950359011,77.16034217180425,1,1,1,3,High,3,50.0,0.0,0.033,0.15,1301.0,0
11.631835456421625,76.0356514360866,1,0,0,1,Medium,3,50.0,0.0,0.208,1.0,2666.4,3
11.594106214488605,75.3502368743034,0,0,1,1,Medium,3,50.0,0.0,22.687,0.0,3278.7,3
8.405086955864304,76.31053591302718,0,0,0,0,Low,3,50.0,0.0,56.655,0.0,2427.8,0
10.076851699610732,75.67452869187055,0,0,0,0,Low,3,50.0,0.0,54.48,0.0,3153.2,7
11.183576129645983,77.33192039107107,0,0,0,0,Low,3,50.0,0.0,3.436,0.0,1410.7,0
11.991161570069432,75.15440414236535,0,0,0,0,Low,3,50.0,0.0,6.175,0.0,3403.8,3
9.929527993015132,75.90809066574163,1,1,0,2,High,3,50.0,0.0,34.888,0.0,3072.7,6
10.225073721490451,75.91348055744635,1,1,0,2,High,3,50.0,0.0,24.689,0.0,3317.1,7
10.312210304050048,75.78591978710138,1,0,0,1,Medium,3,50.0,0.0,34.538,0.0,3032.3,6
11.503376370792534,75.31430426293862,0,0,1,1,Medium,3,50.0,0.0,30.531,0.0,3278.7,3
9.42557311862408,77.42714181118774,0,0,0,0,Low,3,50.0,0.0,2.031,0.0,1246.2,1
9.008754826792622,75.53798476868438,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2573.7,1
8.770701276500949,77.04086623901634,0,0,0,0,Low,3,50.0,0.0,0.883,0.15,3319.9,3
10.395753625473164,77.40827719022123,0,0,1,1,Medium,3,50.0,0.0,2.621,0.0,925.8,0
8.768904645932711,75.745495599316,1,1,0,2,High,3,50.0,0.0,10.0,0.0,2550.9,1
10.455940749509171,76.41563880126915,1,0,0,1,Medium,3,50.0,0.0,1.172,0.0,3441.7,3
9.184824622480049,76.933068404922,0,0,0,0,Low,3,50.0,0.0,0.423,0.87,3849.9,2
11.96061885040937,75.03043663315685,0,0,1,1,Medium,3,50.0,0.0,19.252,0.0,3134.1,3
11.54829213499851,76.42821521524684,0,0,0,0,Low,3,50.0,0.0,6.679,0.0,2303.2,1
9.629490688119212,75.25501545418673,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2784.0,6
8.966534008439005,76.54499620218238,1,1,1,3,High,3,50.0,0.0,0.299,0.51,2928.2,1
11.767481064323672,77.4208536041989,1,0,0,1,Medium,3,50.0,0.0,0.789,0.04,1496.1,0
10.048105610518908,75.80029283164728,1,1,0,2,High,3,50.0,0.0,42.192,0.0,3153.2,7
10.06247865506482,74.86873988201535,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2547.8,6
10.586196465706502,76.13087285620327,1,1,1,3,High,3,50.0,0.0,0.182,0.84,3533.7,5
9.974443757221108,76.24495889728645,1,1,1,3,High,3,50.0,0.0,0.361,0.18,3274.0,4
12.6936441222509,74.99630065236032,0,0,0,0,Low,3,50.0,0.0,1.198,0.0,3604.0,2
8.833583346389315,75.1750653939001,0,0,0,0,Low,3,50.0,0.0,10.0,0.0,2440.8,2
8.264949771541659,75.81376756090908,1,0,0,1,Medium,3,50.0,0.0,10.0,0.0,2422.4,3
10.334668186153037,75.30801605594979,0,0,1,1,Medium,3,50.0,0.0,10.0,0.0,2942.9,8
11.124287320894096,77.1630371176566,1,1,1,3,High,3,50.0,0.0,1.443,0.0,927.1,0
10.381380580927251,75.910785611594,0,1,0,1,Medium,3,50.0,0.0,18.956,0.0,3249.2,4
11.590512953352128,77.43792159459717,1,0,0,1,Medium,3,50.0,0.0,1.254,0.0,1076.0,0
12.211248814678717,76.62584457775313,0,0,1,1,Medium,3,50.0,0.0,1.016,0.0,1155.3,0
